drv_age1,vh_age,vh_cyl,vh_din,pol_bonus,vh_sale_begin,vh_sale_end,vh_value,vh_speed,claim_amount,made_claim
48,14,1598,101,0.5,16,13,19400,176,701.79,1
57,21,1769,90,0.5,21,19,14758,175,0.0,0
57,16,1360,75,0.5,17,15,11739,150,0.0,0
80,11,2685,177,0.5,13,10,46800,229,0.0,0
63,8,1560,90,0.5,8,1,27408,145,0.0,0
42,5,2179,157,0.5,8,5,35200,200,1079.65,1
80,16,999,45,0.5,23,21,6495,140,0.0,0
70,6,1586,125,0.5,8,6,16290,200,1900.79,1
57,8,1149,75,0.5,10,9,13650,167,0.0,0
57,11,1997,111,0.5,11,10,25690,150,0.0,0
31,14,1997,90,0.68,14,11,18100,179,0.0,0
56,5,1360,75,0.5,6,5,15000,170,0.0,0
57,15,1587,90,0.5,17,15,13706,185,0.0,0
63,19,2874,130,0.5,19,17,37198,195,0.0,0
57,6,1560,90,0.5,8,6,17650,182,0.0,0
54,7,1422,70,0.5,10,9,11220,161,961.15,1
64,6,1399,68,0.5,7,5,15630,162,1084.59,1
58,5,1560,90,0.5,7,5,17700,175,0.0,0
84,6,1560,109,0.5,11,7,25000,192,0.0,0
79,26,1237,55,0.5,30,27,9178,155,0.0,0
86,10,1149,59,0.5,15,9,10138,151,0.0,0
46,15,1388,75,0.5,17,14,14041,171,0.0,0
44,30,1397,116,0.5,30,28,12501,201,0.0,0
53,23,1794,96,0.5,23,21,15931,181,0.0,0
67,8,1598,113,0.5,11,10,20700,185,0.0,0
56,8,1560,90,0.5,9,8,15150,182,0.0,0
51,17,1390,75,0.5,17,15,11419,170,0.0,0
64,8,1149,75,0.5,10,9,13650,167,0.0,0
87,12,1997,109,0.5,14,13,22000,192,0.0,0
90,9,1587,109,0.51,15,12,16050,197,0.0,0
47,12,1398,68,0.5,14,10,14500,168,0.0,0
48,19,1905,93,0.64,19,19,27700,160,0.0,0
81,11,1997,90,0.62,14,11,18100,179,0.0,0
49,14,1896,90,0.5,18,15,18508,180,0.0,0
86,11,1390,98,0.5,14,12,13750,186,0.0,0
61,29,1294,66,0.5,30,26,10474,162,0.0,0
63,20,1596,102,0.5,20,16,22853,195,0.0,0
91,26,1124,55,0.5,29,22,8553,161,0.0,0
71,9,1461,106,0.5,10,9,22050,178,0.0,0
70,9,1328,86,0.5,10,5,13990,140,0.0,0
50,11,1997,90,0.53,14,10,22450,175,712.23,1
59,17,1149,59,0.76,19,16,9620,152,0.0,0
59,11,1896,105,0.5,12,8,21370,187,0.0,0
54,15,1997,90,0.5,16,14,20962,178,0.0,0
77,39,1993,100,0.5,38,36,6241,162,0.0,0
94,19,1124,60,0.5,19,18,9772,165,0.0,0
69,8,1560,90,0.5,11,7,18800,180,0.0,0
52,13,2188,90,0.5,15,12,30139,137,0.0,0
82,11,1360,75,0.5,17,12,11950,170,0.0,0
88,13,1461,82,0.5,14,12,15750,175,0.0,0
50,6,1461,106,0.5,9,6,26000,178,0.0,0
60,20,1527,59,0.5,21,18,11465,155,0.0,0
69,8,1360,74,0.5,13,13,12950,162,1308.0,1
52,6,1248,75,0.5,9,8,14900,163,0.0,0
51,13,1997,138,0.5,14,10,20000,205,0.0,0
37,9,2231,177,0.5,10,5,32700,220,0.0,0
84,17,1360,75,0.5,17,16,12547,165,0.0,0
43,11,1870,108,0.5,14,10,22450,193,0.0,0
48,23,1796,70,0.5,25,21,15924,120,0.0,0
68,31,602,29,0.5,45,34,3299,115,0.0,0
51,18,1905,70,0.5,18,17,15474,142,0.0,0
56,12,1997,90,0.5,16,10,20750,175,0.0,0
42,8,1461,106,0.53,10,9,21500,185,0.0,0
63,12,1997,136,0.5,12,11,23150,202,0.0,0
56,34,602,30,0.5,47,28,7227,100,0.0,0
61,22,1781,90,0.5,23,17,16450,180,0.0,0
42,11,1461,66,0.5,11,10,14100,156,0.0,0
29,10,1398,68,0.85,14,10,14500,168,0.0,0
61,6,1149,59,0.5,8,6,11800,150,0.0,0
51,7,1560,109,0.5,9,7,22900,192,1865.6,1
60,30,1986,119,0.5,31,27,19743,185,0.0,0
43,7,1896,90,0.5,10,8,20330,173,0.0,0
74,5,1149,75,0.5,7,6,10998,163,0.0,0
64,6,1560,109,0.5,6,5,20950,183,525.69,1
55,14,2497,164,0.5,15,14,45278,215,0.0,0
60,8,1753,111,0.5,9,7,17950,167,0.0,0
69,6,1997,140,0.55,7,3,34150,204,0.0,0
41,20,1769,60,0.5,31,17,12190,134,0.0,0
67,8,1587,109,0.5,10,9,20450,180,0.0,0
85,13,1598,96,0.5,14,12,13900,160,0.0,0
45,16,1360,75,0.5,17,12,11950,170,0.0,0
68,12,1870,101,0.5,14,11,23300,185,0.0,0
71,5,2204,140,0.55,8,4,40300,183,0.0,0
83,14,1587,98,0.5,15,13,14700,185,0.0,0
48,22,999,45,0.5,23,21,8736,145,0.0,0
85,23,1870,64,0.5,24,20,14392,140,0.0,0
53,9,1560,92,0.72,10,9,20750,183,0.0,0
53,13,1997,111,0.5,15,13,27050,175,0.0,0
42,13,1997,85,0.5,14,13,17581,136,0.0,0
56,11,1240,66,0.5,12,7,10600,154,0.0,0
50,5,1598,105,0.5,6,3,30400,194,0.0,0
31,9,1995,123,0.9,11,9,25050,201,584.35,1
58,17,1896,111,0.5,17,15,19194,192,549.63,1
49,10,1997,136,0.5,11,8,30600,203,0.0,0
40,13,1390,98,0.5,14,12,13750,186,0.0,0
52,22,1360,51,0.5,23,21,10199,145,0.0,0
50,14,1870,101,0.5,16,15,19499,174,0.0,0
44,10,1588,112,0.5,25,14,30459,175,0.0,0
71,27,956,37,0.5,30,23,8064,118,0.0,0
45,12,1598,113,0.5,12,10,20800,185,0.0,0
76,15,998,55,0.5,23,21,9132,150,0.0,0
84,7,1397,96,0.5,8,6,15050,185,0.0,0
44,7,1560,109,0.5,8,7,27000,180,0.0,0
77,15,1870,98,0.5,17,15,19118,182,0.0,0
67,14,1973,147,0.5,16,14,23859,177,0.0,0
66,16,2499,116,0.5,17,15,27426,166,0.0,0
76,8,1390,75,0.5,10,7,7600,162,0.0,0
75,8,1753,116,0.5,10,8,23500,188,196.98,1
71,12,1149,75,0.55,15,9,11300,170,0.0,0
56,15,1950,116,0.5,16,11,24700,193,0.0,0
61,6,1461,85,0.5,6,5,14950,180,0.0,0
49,25,1389,75,0.5,26,24,10590,170,0.0,0
38,15,1995,101,0.5,16,13,18100,188,0.0,0
85,12,1124,60,0.5,15,12,9700,164,0.0,0
66,10,1360,75,0.6,17,12,11950,170,0.0,0
34,12,1997,90,0.54,15,13,18000,181,0.0,0
66,18,1242,60,0.5,22,20,9468,160,0.0,0
48,28,970,45,0.5,30,26,11540,116,0.0,0
54,5,1390,75,0.5,6,5,9890,161,0.0,0
60,6,1910,105,0.5,9,6,16947,168,0.0,0
37,6,1560,109,0.5,7,5,28650,180,958.09,1
62,9,2999,131,0.5,12,9,28776,155,0.0,0
58,9,1560,109,0.5,11,10,22900,192,0.0,0
44,7,1796,184,0.57,7,4,40300,236,0.0,0
56,15,1761,111,0.8,20,18,18386,192,0.0,0
34,17,973,55,0.6,18,15,9673,150,0.0,0
63,12,1868,70,0.5,13,8,14472,142,0.0,0
79,5,1598,90,0.5,5,1,19300,180,1691.26,1
51,6,1248,78,0.62,7,5,11590,164,0.0,0
35,14,1390,60,0.6,15,14,11114,160,0.0,0
45,12,1749,116,0.5,14,10,21350,190,0.0,0
36,12,1999,146,0.5,15,8,24250,215,0.0,0
63,11,1997,109,0.5,13,11,28165,174,0.0,0
84,11,1398,68,0.5,14,10,14500,168,0.0,0
78,23,1905,71,0.5,24,18,16084,167,0.0,0
81,6,1995,131,0.58,6,5,29350,203,5358.67,1
54,13,1689,96,0.73,14,13,18880,180,0.0,0
53,13,1689,96,0.57,14,13,18880,180,0.0,0
55,17,1905,93,0.54,20,18,20413,178,0.0,0
39,8,998,68,0.5,10,5,9450,157,0.0,0
49,15,1598,112,0.67,16,15,18066,196,0.0,0
26,25,1360,71,0.68,26,24,10676,166,0.0,0
51,16,1799,116,0.5,18,17,17685,203,0.0,0
57,8,1461,86,0.57,8,6,18350,174,0.0,0
81,9,1149,59,0.5,15,9,10138,151,0.0,0
43,15,1868,70,0.5,17,13,12290,161,0.0,0
71,23,1108,48,0.5,31,20,7890,143,0.0,0
59,20,1390,60,0.5,23,23,8705,158,0.0,0
65,28,2445,73,0.5,29,25,21552,112,0.0,0
66,9,1461,68,0.5,10,9,13050,163,0.0,0
74,19,1390,79,0.5,19,19,13401,167,0.0,0
41,16,1769,60,0.5,31,17,12190,134,0.0,0
58,11,1997,90,0.5,13,10,18950,160,0.0,0
67,19,1948,136,0.5,20,18,28051,200,0.0,0
59,16,1390,75,0.5,17,15,11419,170,0.0,0
64,16,1390,60,0.5,17,16,10245,160,0.0,0
88,16,1149,59,0.5,17,15,8522,151,0.0,0
57,20,999,45,0.5,23,21,6495,140,0.0,0
57,14,1997,136,0.5,15,12,21300,208,0.0,0
95,11,1390,98,0.5,11,10,15000,177,0.0,0
67,15,1124,60,0.5,19,15,8919,162,0.0,0
69,9,1868,70,0.5,13,8,14352,142,0.0,0
35,15,1242,60,0.6,16,13,9940,155,0.0,0
64,9,1461,106,0.5,9,9,27000,190,0.0,0
48,18,1896,111,0.52,18,17,31268,172,0.0,0
57,5,1560,93,0.5,5,4,20650,181,0.0,0
33,25,2068,89,0.51,30,25,27792,140,0.0,0
55,21,1870,66,0.54,22,18,16282,161,0.0,0
67,12,2494,192,0.5,12,10,38300,227,0.0,0
39,13,2151,109,0.5,15,9,32711,142,0.0,0
56,9,1360,75,0.5,17,12,11950,170,0.0,0
63,12,1868,70,0.5,13,8,14472,142,0.0,0
65,14,2953,158,0.5,15,11,38500,160,0.0,0
61,21,1597,90,0.5,22,21,19316,186,0.0,0
26,5,1242,70,0.85,7,1,11500,159,0.0,0
44,9,1461,86,0.5,10,9,15050,174,0.0,0
84,9,998,68,0.5,10,5,9450,157,1624.52,1
43,15,1896,116,0.5,15,12,31640,181,0.0,0
92,6,1149,59,0.5,8,6,11800,150,0.0,0
56,12,1587,109,0.5,15,9,17550,185,0.0,0
61,19,1998,132,0.62,20,18,24834,198,0.0,0
67,24,4164,168,0.5,25,20,34759,170,0.0,0
44,9,1598,111,0.5,13,9,18500,190,0.0,0
85,17,1275,75,0.5,19,17,12791,165,0.0,0
47,20,1905,93,0.5,21,18,24834,177,0.0,0
42,5,1997,140,0.5,5,3,31100,184,0.0,0
36,13,1390,98,0.5,14,12,13750,186,0.0,0
65,15,1753,60,0.5,16,15,11327,158,0.0,0
72,9,1995,150,0.5,10,9,27250,215,0.0,0
82,5,2143,136,0.5,6,3,47750,207,2130.05,1
56,13,1242,81,0.5,16,13,11540,172,0.0,0
45,9,1998,121,0.5,10,8,28000,190,0.0,0
54,14,1242,66,0.5,14,12,11865,142,0.0,0
56,11,1997,109,0.5,13,12,21169,165,0.0,0
33,8,1398,68,0.95,9,8,16500,166,0.0,0
46,7,1560,109,0.5,8,7,22800,180,0.0,0
55,17,2151,125,0.52,17,15,27685,198,0.0,0
85,12,2993,218,0.5,12,10,42900,245,0.0,0
61,7,1461,86,0.5,10,8,17450,174,1308.02,1
71,11,1149,75,0.5,15,9,10500,170,2205.36,1
52,5,1870,131,0.5,6,4,27490,195,0.0,0
58,12,1998,116,0.5,13,11,21900,195,2205.36,1
35,12,1997,90,0.5,13,10,15950,180,0.0,0
82,10,1360,75,0.5,17,12,11950,170,0.0,0
52,6,1397,96,0.5,8,6,15050,185,0.0,0
65,6,1124,60,0.5,12,10,11200,158,0.0,0
43,8,1560,75,0.5,8,7,15847,150,0.0,0
51,14,1997,90,0.5,16,10,16200,180,0.0,0
73,14,1199,75,0.5,15,11,10680,155,0.0,0
48,5,1248,75,0.5,7,5,17000,165,0.0,0
61,49,425,17,0.5,55,45,940,95,0.0,0
38,13,1149,59,0.72,17,15,8522,151,0.0,0
52,16,1997,90,0.5,16,12,20100,180,0.0,0
43,18,1171,60,0.5,23,19,10199,155,0.0,0
69,20,1237,55,0.5,21,18,9529,150,0.0,0
45,21,954,45,0.5,29,20,8242,133,0.0,0
58,15,1997,90,0.5,16,10,20750,175,0.0,0
75,6,1560,92,0.5,10,9,20750,183,0.0,0
77,5,1461,111,0.5,6,6,27600,180,0.0,0
68,13,1868,70,0.5,17,13,13096,144,0.0,0
61,15,1995,101,0.5,16,13,18100,188,0.0,0
62,18,1299,60,0.5,19,16,9971,155,614.5,1
36,16,954,51,0.5,19,17,8980,149,0.0,0
48,24,2446,83,0.5,26,24,21336,140,0.0,0
55,6,1461,106,0.5,8,4,20600,170,0.0,0
24,22,954,45,0.76,23,21,9818,145,0.0,0
36,21,1360,75,0.5,22,19,13904,165,0.0,0
67,27,1397,48,0.5,35,26,10343,107,368.96,1
33,13,1598,113,0.6,13,10,17350,192,0.0,0
73,37,1289,43,0.5,37,35,4071,135,0.0,0
43,20,1390,75,0.5,20,19,13309,170,0.0,0
47,7,1896,105,0.51,8,7,25250,190,0.0,0
58,15,1769,115,0.5,15,12,16680,173,0.0,0
65,15,2295,193,0.5,19,15,39073,235,424.92,1
43,25,1781,90,0.6,30,25,13206,178,0.0,0
56,5,1349,75,0.5,6,1,14400,168,0.0,0
58,6,1461,106,0.5,6,5,27800,180,521.0,1
63,10,1560,109,0.5,11,10,19750,192,0.0,0
61,6,1461,64,0.5,8,5,14250,164,0.0,0
47,6,1997,140,0.5,9,5,30250,196,1014.89,1
69,6,2198,120,0.5,9,4,33249,150,0.0,0
72,5,1984,211,0.5,7,6,49870,246,0.0,0
48,10,1390,98,0.51,14,12,12450,186,0.0,0
40,36,3320,77,0.5,47,32,13218,90,0.0,0
79,9,1896,101,0.5,14,11,18070,188,0.0,0
40,15,1390,96,0.72,16,15,12562,186,961.15,1
89,33,1124,51,0.5,34,31,6060,138,0.0,0
53,21,1242,60,0.5,22,20,9468,160,0.0,0
41,8,1995,150,0.5,9,6,38550,194,0.0,0
65,11,1997,136,0.5,12,10,26450,204,0.0,0
52,11,2184,136,0.5,12,9,23900,187,0.0,0
49,16,998,68,0.5,16,14,9940,155,0.0,0
49,11,1870,120,0.5,12,10,24150,188,765.37,1
40,5,1149,75,0.5,5,4,13000,169,0.0,0
47,10,2488,174,0.5,10,9,34600,175,0.0,0
81,15,1997,90,0.5,16,10,20750,175,0.0,0
69,6,1242,70,0.5,7,5,9340,159,0.0,0
59,21,1905,67,0.5,23,22,13721,155,0.0,0
45,11,1910,101,0.5,11,9,17000,179,0.0,0
45,10,1360,75,0.5,13,10,15000,170,0.0,0
61,8,1360,75,0.5,12,10,11600,169,0.0,0
72,12,1896,131,0.5,15,11,27110,203,0.0,0
83,22,1596,115,0.5,23,20,13248,187,0.0,0
47,14,2800,127,0.58,15,13,27550,152,0.0,0
69,7,1560,90,0.5,8,4,19950,177,0.0,0
66,16,1905,93,0.5,20,18,20413,178,0.0,0
77,18,2499,75,0.5,19,17,28000,130,1308.0,1
62,7,2698,191,0.69,7,4,46790,226,2240.16,1
49,13,1997,90,0.5,13,11,20760,174,0.0,0
77,15,1997,90,0.5,16,15,15687,163,0.0,0
50,23,1769,60,0.5,32,22,11564,155,0.0,0
76,11,1124,60,0.5,15,12,11450,158,0.0,0
50,22,1124,60,0.5,24,21,10519,165,0.0,0
40,20,1870,66,0.5,25,19,14788,161,0.0,0
61,11,1968,140,0.64,12,6,25960,207,0.0,0
49,7,2204,140,0.5,8,4,24650,205,0.0,0
51,9,1560,90,0.5,10,10,17500,179,0.0,0
66,7,1399,68,0.5,7,4,14050,151,0.0,0
87,21,1596,102,0.52,21,16,20566,188,0.0,0
58,5,1598,115,0.5,8,5,21450,175,0.0,0
65,17,1998,113,0.5,17,16,27594,200,0.0,0
32,5,1560,109,0.64,6,5,30350,180,0.0,0
69,8,1461,106,0.5,10,9,24100,178,0.0,0
49,14,2800,106,0.5,16,11,28871,119,0.0,0
61,9,1461,86,0.5,10,8,19250,174,0.0,0
36,8,1560,109,0.5,11,10,22900,192,0.0,0
72,9,1461,106,0.5,10,9,24100,178,0.0,0
74,10,1587,109,0.5,14,11,18350,190,0.0,0
61,12,1598,113,0.5,12,10,20500,185,0.0,0
67,7,1896,105,0.5,12,6,27010,187,0.0,0
86,31,1769,60,0.5,32,22,11564,155,0.0,0
54,18,1870,94,0.5,19,17,19194,175,0.0,0
64,14,1587,109,0.5,14,11,16300,190,0.0,0
72,12,1124,60,0.5,13,13,11050,156,0.0,0
69,13,1998,116,0.5,15,13,21420,195,0.0,0
37,6,1998,127,0.62,8,5,21850,195,0.0,0
68,10,1461,66,0.5,14,12,13050,163,0.0,0
82,21,1390,81,0.5,23,21,14407,170,0.0,0
49,9,1461,86,0.5,10,8,19250,174,0.0,0
48,11,2685,164,0.66,14,10,47690,182,0.0,0
40,8,1560,109,0.6,9,7,27200,180,1155.82,1
72,22,1769,78,0.5,25,22,13279,175,0.0,0
57,14,1870,120,0.5,15,10,26000,200,0.0,0
78,18,1390,79,0.5,19,17,11565,150,0.0,0
70,16,1868,70,0.5,17,13,13560,142,0.0,0
69,19,1905,70,0.5,19,17,14163,142,0.0,0
39,13,1461,82,0.5,14,12,15550,175,0.0,0
43,5,1368,90,0.5,8,4,17550,174,0.0,0
58,21,1870,66,0.57,23,21,14788,161,0.0,0
61,6,1398,68,0.5,13,5,18150,158,2468.05,1
69,8,1560,109,0.5,9,6,20900,195,0.0,0
71,21,2068,90,0.5,23,20,23783,177,0.0,0
37,14,1360,75,0.5,17,12,11950,170,0.0,0
64,20,2068,66,0.5,21,17,17816,118,0.0,0
35,12,1461,82,0.6,14,12,14450,175,0.0,0
55,6,1560,90,0.5,9,6,18750,182,0.0,0
81,26,1237,55,0.5,30,27,9178,155,0.0,0
54,16,1870,55,0.5,17,15,11160,155,0.0,0
74,18,1905,70,0.5,21,13,19947,123,0.0,0
57,9,1360,75,0.5,10,6,12300,170,161.64,1
74,34,4229,96,0.5,39,35,9651,140,0.0,0
59,5,1560,90,0.5,7,5,20650,161,0.0,0
36,7,1461,106,0.5,10,9,24100,178,0.0,0
69,8,1998,135,0.5,12,9,22550,195,0.0,0
48,12,1360,74,0.5,13,13,11850,168,0.0,0
53,16,1870,60,0.5,18,15,17669,118,0.0,0
73,5,1360,75,0.5,6,5,14000,173,0.0,0
63,9,1598,112,0.5,10,9,15850,186,0.0,0
48,22,1870,64,0.5,24,20,12259,140,0.0,0
75,15,1596,101,0.5,17,11,18400,185,0.0,0
73,25,1108,49,0.5,25,22,8294,145,0.0,0
67,8,1997,138,0.5,11,10,24350,205,0.0,0
87,15,1868,70,0.5,17,13,13814,144,0.0,0
52,11,1598,113,0.5,12,10,20800,185,0.0,0
46,14,1149,59,0.5,17,15,10962,160,0.0,0
61,16,1390,75,0.5,17,15,11419,170,0.0,0
65,9,1360,74,0.5,12,6,17750,164,0.0,0
76,26,1597,90,0.5,29,24,12151,179,0.0,0
57,15,954,51,0.5,19,17,9590,150,0.0,0
98,18,1124,60,0.5,19,15,8919,162,0.0,0
82,11,1783,117,0.5,15,11,22050,203,0.0,0
76,6,1360,89,0.5,9,9,19100,182,0.0,0
56,14,1997,136,0.5,15,11,19650,210,0.0,0
73,12,1870,120,0.5,15,11,26000,197,0.0,0
52,7,998,68,0.5,10,6,8700,157,0.0,0
37,5,1560,109,0.5,6,5,25100,185,0.0,0
40,9,998,68,0.52,10,5,9450,157,0.0,0
65,14,1868,70,0.5,15,13,16100,162,0.0,0
60,19,1239,55,0.5,20,18,9041,150,2094.89,1
67,22,2501,101,0.5,24,19,21023,158,0.0,0
40,9,1149,75,0.5,9,9,15250,163,0.0,0
62,24,1769,60,0.5,30,22,10474,155,0.0,0
49,8,2459,136,0.5,9,4,29218,154,0.0,0
73,16,1761,111,0.53,20,17,19758,192,0.0,0
32,7,1422,70,0.51,8,6,14460,164,321.92,1
72,23,1905,71,0.5,27,23,15535,165,0.0,0
76,10,1796,164,0.5,13,9,39900,230,0.0,0
35,7,1991,109,0.5,11,3,26000,186,0.0,0
78,23,1595,55,0.6,24,20,11774,132,0.0,0
43,20,1799,123,0.65,20,17,26313,193,0.0,0
84,13,1360,74,0.5,13,10,16150,162,619.35,1
62,23,2446,90,0.5,25,20,27891,145,0.0,0
80,7,1398,68,0.5,13,5,18150,158,0.0,0
68,9,1498,96,0.5,11,6,20600,175,0.0,0
82,16,1149,59,0.5,17,15,10962,160,0.0,0
66,22,2496,71,0.5,24,21,17105,129,0.0,0
69,8,1560,109,0.5,8,7,21750,191,0.0,0
38,20,1171,60,0.57,24,20,9955,155,0.0,0
34,22,1360,51,0.64,23,21,10199,145,0.0,0
74,6,1149,75,0.71,7,5,10150,169,0.0,0
56,17,1389,90,0.5,19,19,13614,178,0.0,0
44,17,1299,60,0.5,17,15,8477,155,0.0,0
43,18,1149,59,0.5,19,18,11556,160,0.0,0
45,24,1108,49,0.5,25,22,8294,145,0.0,0
67,13,1149,75,0.5,15,9,11300,170,0.0,0
46,17,2184,90,0.5,17,14,23203,165,0.0,0
44,21,2663,101,0.5,22,18,25917,145,0.0,0
55,7,1461,86,0.5,7,5,19850,171,0.0,0
73,8,1390,75,0.71,10,7,7600,162,0.0,0
54,7,1461,86,0.5,7,5,19850,171,0.0,0
42,5,1399,68,0.5,7,5,16230,162,0.0,0
61,10,1896,105,0.5,12,8,19640,187,0.0,0
71,12,1149,75,0.5,13,11,11000,170,0.0,0
51,8,1997,140,0.5,9,5,30250,196,0.0,0
45,15,1896,90,0.6,19,14,23066,180,0.0,0
44,11,1798,123,0.5,11,9,20750,195,0.0,0
67,5,995,66,0.5,6,5,10690,154,0.0,0
79,6,1124,60,0.5,12,10,11200,158,0.0,0
30,15,1242,60,0.51,16,13,9940,155,0.0,0
64,5,1461,68,0.5,5,5,13299,158,0.0,0
26,6,1242,66,0.85,10,8,10950,155,0.0,0
78,22,1598,89,0.5,23,21,12334,177,0.0,0
40,12,1598,113,0.5,13,11,18900,192,0.0,0
45,12,1149,75,0.5,15,9,10500,170,0.0,0
65,11,1870,85,0.52,12,10,18600,147,0.0,0
67,18,1108,56,0.5,22,20,9254,150,0.0,0
50,11,2179,134,0.5,14,13,26700,205,0.0,0
90,37,602,33,0.5,39,36,3156,120,0.0,0
48,15,2499,79,0.5,18,15,24085,125,0.0,0
46,13,2188,115,0.5,15,13,32050,176,0.0,0
45,5,1398,68,0.5,6,5,16700,166,0.0,0
56,15,1998,138,0.5,16,11,31600,203,0.0,0
57,12,998,66,0.5,12,10,10450,155,0.0,0
78,11,1149,59,0.5,14,12,11250,160,0.0,0
37,15,998,68,0.76,16,12,10350,155,0.0,0
60,6,1000,71,0.58,8,7,14650,145,0.0,0
72,27,2393,106,0.5,29,25,31283,147,0.0,0
80,24,2496,68,0.5,30,26,14428,123,0.0,0
70,9,1149,75,0.5,14,12,11250,170,0.0,0
84,33,1071,55,0.5,35,30,6998,140,0.0,0
58,13,1749,116,0.5,16,12,17900,190,0.0,0
55,19,1769,60,0.5,19,17,13183,135,0.0,0
50,7,1461,86,0.5,9,5,18650,174,2411.78,1
55,17,2498,143,0.5,19,15,39027,211,0.0,0
57,12,1461,66,0.5,14,11,12678,163,0.0,0
59,8,1560,109,0.5,9,8,22300,193,0.0,0
87,17,1975,90,0.5,17,15,20413,180,0.0,0
54,21,1390,60,0.5,23,21,11510,162,0.0,0
73,10,1587,109,0.5,14,11,18350,190,0.0,0
44,13,1997,90,0.62,15,13,15700,163,0.0,0
68,23,1905,93,0.6,23,21,20215,181,0.0,0
81,15,1390,75,0.5,17,15,11419,170,0.0,0
88,9,1398,68,0.5,13,13,14520,168,0.0,0
72,19,1527,58,0.5,19,17,11587,158,0.0,0
53,14,1149,59,0.5,15,9,10138,151,0.0,0
69,11,1242,60,0.5,11,5,13290,145,0.0,0
51,11,1390,98,0.62,13,10,16750,183,0.0,0
41,16,2996,177,0.51,18,15,47458,214,0.0,0
75,15,1997,90,0.5,16,10,20750,175,0.0,0
62,23,1196,45,0.5,23,22,7593,143,0.0,0
63,5,1398,68,0.5,6,6,13750,169,0.0,0
85,6,1149,75,0.5,7,7,9950,169,0.0,0
61,18,1371,39,0.5,18,9,11958,105,0.0,0
83,7,1995,150,0.5,7,5,34950,173,427.32,1
37,23,1597,97,0.5,25,22,14666,185,0.0,0
49,6,998,68,0.5,10,6,8700,157,0.0,0
84,13,1242,60,0.5,16,13,9940,155,0.0,0
30,7,1422,70,0.51,7,7,12490,164,453.3,1
43,15,2495,139,0.5,16,14,39485,157,0.0,0
80,13,1997,109,0.5,14,13,22000,192,0.0,0
58,6,1997,164,0.5,6,4,34850,210,0.0,0
56,20,1769,60,0.5,31,17,12190,134,0.0,0
59,9,998,68,0.5,10,4,11650,157,0.0,0
43,13,1870,101,0.5,14,12,23200,155,0.0,0
76,14,1360,75,0.5,17,16,12547,165,0.0,0
54,11,1242,81,0.5,12,11,11910,172,0.0,0
49,17,1870,64,0.5,18,17,13721,145,0.0,0
70,7,1560,90,0.5,9,6,17150,182,0.0,0
85,6,998,68,0.5,10,4,11650,157,0.0,0
66,9,1686,101,0.5,12,6,18120,178,0.0,0
66,6,1461,64,0.5,6,4,12249,162,144.06,1
48,17,1974,90,0.5,18,15,20566,174,0.0,0
37,10,1998,150,0.7,12,10,24750,185,892.85,1
73,8,2149,170,0.5,8,6,34250,229,0.0,0
54,11,1398,68,0.62,12,9,16300,166,0.0,0
56,15,1905,70,0.5,17,16,14376,160,0.0,0
49,21,2497,127,0.5,21,20,36786,195,0.0,0
42,7,1242,70,0.5,8,6,13090,160,0.0,0
47,6,1560,109,0.5,11,7,22300,192,0.0,0
79,20,1905,71,0.5,22,19,14773,162,0.0,0
83,11,1798,120,0.5,12,11,19450,195,0.0,0
86,10,1596,116,0.5,11,8,17850,190,0.0,0
84,13,1596,101,0.51,17,11,18400,185,0.0,0
71,19,1598,101,0.5,21,19,16130,188,0.0,0
51,30,1124,51,0.5,33,33,6830,140,0.0,0
79,5,1461,86,0.5,7,5,18850,171,1392.47,1
71,20,2496,71,0.5,21,16,17080,124,0.0,0
68,26,1360,71,0.5,27,24,13422,162,0.0,0
71,8,1587,109,0.5,13,7,19450,170,0.0,0
34,10,1997,136,0.5,11,10,19800,207,0.0,0
44,20,1870,64,0.5,21,18,13576,140,0.0,0
51,6,1997,136,0.5,7,5,28250,195,0.0,0
55,8,1995,150,0.5,9,6,41250,194,2363.2200000000007,1
69,23,2068,89,0.5,29,22,19514,172,0.0,0
59,18,2188,83,0.5,21,18,18615,175,0.0,0
54,7,1995,116,0.5,8,8,25116,160,0.0,0
48,20,1905,93,0.5,22,17,17959,180,0.0,0
43,8,1398,68,0.5,13,5,18150,158,0.0,0
66,10,2184,136,0.5,12,9,29700,180,0.0,0
61,15,1896,111,0.5,16,14,24682,194,0.0,0
70,10,1360,75,0.72,13,10,15000,170,0.0,0
67,13,1997,90,0.5,14,10,22450,175,0.0,0
41,9,1598,113,0.5,11,10,20700,185,0.0,0
52,9,1598,112,0.5,9,7,19800,192,0.0,0
59,10,1124,60,0.5,12,7,11350,158,0.0,0
62,9,1461,106,0.5,10,9,24100,178,0.0,0
87,6,1329,101,0.5,6,4,15200,175,0.0,0
57,5,1560,109,0.5,6,5,24750,180,0.0,0
73,27,954,45,0.5,28,22,8484,143,0.0,0
61,8,1398,68,0.5,9,8,16500,166,0.0,0
60,22,1237,55,0.5,22,20,8614,150,0.0,0
48,35,1948,49,0.5,36,28,10740,115,0.0,0
41,7,998,68,0.52,10,7,11850,157,0.0,0
57,15,1868,70,0.5,17,13,13096,144,0.0,0
76,8,1328,94,0.5,8,6,11290,160,0.0,0
73,25,2664,82,0.5,25,16,39529,130,0.0,0
56,12,998,66,0.5,12,10,10450,155,0.0,0
